OBJECTID,Sample_buffer_ID,Alt_ID,Sample_ID,Radius,OBJECTID,Set_Sample_ID,Type,Shape_Length (sqkm),Shape_Area (sqkm),Train,Tram,Bus,Patronage_Train,Patronage_Tram,Updated_Patronage_Bus,SS_Patronage_Bus,1_Emp,2_EmpDen,3_Pop,4_PopDen,5_Dwelling,6_ActDen,7_PropComm,8_RetailEmp,9_Balance,10_Entropy,11_HousingDiv,12_Intersections,13_PBN,14_DestScore,15_DestCount,16_DistCBD,17_ACCount,18_ACNear,19_FTZ,20_LOS,21_PropFTE,22_MedInc,23_MeanSize,24_Urban,25_Rural,26_Access,27_IntDensity
2180,99-800,99-800-C,99,800,2180,C,Trainbus,4.599916438,1.030507664,1,0,8,5872.798087,0,1926.1,1422.375022,825.8460543,801.3972951,2179.27632,2114.759935,882.3515778,2916.157231,0.27283869,355.6383413,0.704593785,0.162398043,6,144,56.05015,6,66,23449.48198,1,302.7405987,0,291.8461538,0.591700982,300,2.39673163,0.87291014,0,46804.90734,139.736952
2635,99-600,99-600-C,99,600,2635,C,Trainbus,3.120794186,0.553861519,1,0,8,5872.798087,0,1926.1,1422.375022,443.8631333,801.3973128,1179.898791,2130.313714,873.857295,2931.711027,0.222290559,355.6383491,0.830726247,0.161375393,6,102,56.05015,5,51,23449.48198,0,302.7405987,0,291.8461538,0.569761542,300,2.437827923,0.857045889,0,46804.90734,184.1615575
3119,99-400,99-400-C,99,400,3119,C,Trainbus,1.925346244,0.251843695,1,0,8,5872.798087,0,1926.1,1422.375022,201.8268606,801.3973128,492.7411468,1956.535566,786.755152,2757.932878,0.167953944,355.6383491,0.912452725,0.163998689,6,57,56.05015,5,30,23449.48198,0,302.7405987,0,291.8461538,0.568113772,300,2.486841759,0.800775672,0,46804.90734,226.3308597
181,153-400,153-400-D,153,400,181,D,Trainbus,2.781025183,0.408879625,1,0,8,5955.354448,0,880.3,1279.786925,85.59317054,209.3358665,524.5652458,1282.933201,376.3390931,1492.269068,0,60.37554756,0.962242333,0.123547677,5,46,38.94952216,6,24,20870.2376,0,343.2559404,0,293,0.543233083,300,3.408982019,0.999999728,0,12941.54792,112.5025489
182,153-600,153-600-D,153,600,182,D,Trainbus,3.886754956,0.781488803,1,0,8,5955.354448,0,880.3,1279.786925,164.7916114,210.8688067,1190.108656,1522.873586,435.8280662,1733.742392,0,59.57633048,0.940668674,0.131695186,5,91,38.94952216,6,31,20870.2376,1,343.2559404,0,293,0.56635514,300,3.494207243,0.965579555,0,12941.54792,116.4444067
183,153-800,153-800-D,153,800,183,D,Trainbus,5.309428178,1.219924547,1,0,8,5955.354448,0,880.3,1279.786925,258.8320601,212.1705483,2198.583153,1802.2288,528.28566,2014.399348,0,58.89765509,0.923321614,0.148490695,5,152,38.94952216,6,36,20870.2376,1,343.2559404,0,293,0.564516129,300,3.411466441,0.922150164,0,12941.54792,124.5978699
2342,153-800,153-800-C,153,800,2342,C,Trainbus,4.878864758,1.117906508,1,0,8,5955.354448,0,880.3,1279.786925,237.1936166,212.1766131,1955.960122,1749.663418,513.1890946,1961.840031,0,58.89449303,0.927470707,0.145790527,5,152,38.94952216,6,34,20870.2376,1,343.2559404,0,293,0.565123206,300,3.409393217,0.927974229,0,12941.54792,135.9684365
2498,153-600,153-600-C,153,600,2498,C,Trainbus,3.540233592,0.676240212,1,0,8,5955.354448,0,880.3,1279.786925,141.9568736,209.9207811,914.6718249,1352.584198,398.2703223,1562.504979,0,60.070597,0.941685375,0.125475827,5,91,38.94952216,6,26,20870.2376,0,343.2559404,0,293,0.563396443,300,3.39614609,0.984724716,0,12941.54792,134.5675669
3057,153-400,153-400-C,153,400,3057,C,Trainbus,2.39262102,0.33475419,1,0,8,5955.354448,0,880.3,1279.786925,69.36969229,207.2257625,342.877539,1024.266609,322.945715,1231.492371,0,61.47566887,0.960608088,0.121803585,3,46,38.94952216,6,21,20870.2376,0,343.2559404,0,293,0.531083481,300,3.171637093,0.999999734,0,12941.54792,137.4142621
1591,91-400,91-400-D,91,400,1591,D,Trainbus,2.873887188,0.526228713,1,0,6,5247.992457,0,1529,1727.997908,263.4225744,500.5857115,1371.009444,2605.348989,1088.44475,3105.934701,0.266470538,95.05086165,0.962326501,0.152001779,6,67,59.03699559,7,40,16500.88827,0,2126.89526,0,273.7692308,0.548450373,500,2.393643766,0.877669391,0,100613.712,127.3210647
1592,91-600,91-600-D,91,600,1592,D,Trainbus,4.273158956,0.998506684,1,0,6,5247.992457,0,1529,1727.997908,499.838181,500.5857138,2436.740221,2440.384487,984.8347447,2940.970201,0.221090148,95.0508621,0.925129832,0.143057143,6,115,59.03699559,7,52,16500.88827,0,2126.89526,0,273.7692308,0.55064194,500,2.477963435,0.860675762,0,100613.712,115.1719882
1593,91-800,91-800-D,91,800,1593,D,Trainbus,6.108860336,1.60792313,1,0,6,5247.992457,0,1529,1727.997908,804.9033466,500.5857131,3859.029324,2400.00859,936.6370728,2900.594303,0.173678619,95.05086196,0.880263318,0.137194669,6,182,59.03699559,7,73,16500.88827,0,2126.89526,0,273.7692308,0.557892501,500,2.562367708,0.845784534,0,100613.712,113.1894906
2156,91-800,91-800-C,91,800,2156,C,Trainbus,5.022413314,1.282083838,1,0,6,5247.992457,0,1529,1727.997908,641.7928498,500.585711,3100.749557,2418.523239,960.7309928,2919.10895,0.208320733,95.05086156,0.904059341,0.142041821,6,182,59.03699559,7,62,16500.88827,0,2126.89526,0,273.7692308,0.559188544,500,2.517378181,0.852155718,0,100613.712,141.9563952
2655,91-600,91-600-C,91,600,2655,C,Trainbus,3.52732553,0.732938221,1,0,6,5247.992457,0,1529,1727.997908,366.8983983,500.5857079,1808.805192,2467.882204,1018.771076,2968.467912,0.284997642,95.05086098,0.945091567,0.152099546,6,115,59.03699559,7,45,16500.88827,0,2126.89526,0,273.7692308,0.554842848,500,2.422410943,0.856273854,0,100613.712,156.9027194
3127,91-400,91-400-C,91,400,3127,C,Trainbus,2.298287553,0.339312497,1,0,6,5247.992457,0,1529,1727.997908,169.8549807,500.5856911,928.9156418,2737.640525,1177.281783,3238.226216,0.39154594,95.05085777,0.976712494,0.1554238,6,67,59.03699559,7,31,16500.88827,0,2126.89526,0,273.7692308,0.554916067,500,2.325391053,0.906187382,0,100613.712,197.4580972
568,27-400,27-400-D,27,400,568,D,Trainbus,3.02747625,0.473320639,1,0,4,4685.338293,0,1833.4,1756.279603,188.1080964,397.42213,1069.786621,2260.173198,687.3385009,2657.595328,0.459963683,151.6562128,0.938436197,0.151218135,6,67,40.46658616,8,57,22478.93233,1,132.7782178,0,265.8461538,0.480615385,100,3.288297098,0.89340244,0,72375.03537,141.5530921
569,27-600,27-600-D,27,600,569,D,Trainbus,4.418727918,1.012817172,1,0,4,4685.338293,0,1833.4,1756.279603,402.5159486,397.4221211,2401.206826,2370.819623,709.0182068,2768.241744,0.314631013,151.6562093,0.878308653,0.149919532,6,126,40.46658616,8,79,22478.93233,1,132.7782178,0,265.8461538,0.495495495,100,3.343806408,0.891096907,0,72375.03537,124.4054736
570,27-800,27-800-D,27,800,570,D,Trainbus,5.625370054,1.711875014,1,0,4,4685.338293,0,1833.4,1756.279603,680.3369891,397.4221152,4221.813037,2466.192334,724.3136021,2863.614449,0.242060676,151.6562071,0.809512339,0.161914267,6,194,40.46658616,8,96,22478.93233,1,132.7782178,0,265.8461538,0.495624503,100,3.404868177,0.832339955,0,72375.03537,113.3260305
1964,27-800,27-800-C,27,800,1964,C,Trainbus,5.443061034,1.558833775,1,0,4,4685.338293,0,1833.4,1756.279603,619.5150364,397.4221282,3899.167897,2501.336549,736.2731919,2898.758678,0.243959975,151.6562121,0.827298038,0.152981475,6,194,40.46658616,8,95,22478.93233,1,132.7782178,0,265.8461538,0.493883357,100,3.397294071,0.865893284,0,72375.03537,124.4520122
2808,27-600,27-600-C,27,600,2808,C,Trainbus,4.170824587,0.88372452,1,0,4,4685.338293,0,1833.4,1756.279603,351.2116806,397.4221294,2115.441989,2393.779895,719.8103882,2791.202025,0.334639393,151.6562125,0.893961392,0.151659244,6,126,40.46658616,8,78,22478.93233,1,132.7782178,0,265.8461538,0.495495495,100,3.325570087,0.906769973,0,72375.03537,142.5783682
3202,27-400,27-400-C,27,400,3202,C,Trainbus,2.689744922,0.402307453,1,0,4,4685.338293,0,1833.4,1756.279603,159.8858853,397.422131,876.4101545,2178.458659,668.4767677,2575.88079,0.487463236,151.6562131,0.945511755,0.147403981,6,67,40.46658616,8,56,22478.93233,1,132.7782178,0,265.8461538,0.480615385,100,3.258839745,0.893680461,0,72375.03537,166.539296
868,36-400,36-400-D,36,400,868,D,Trainbus,2.795418207,0.409213751,1,0,7,4161.357971,0,1320.7,2091.828954,45.07039315,110.1389995,680.0769064,1661.911176,581.1766031,1772.050176,0.510256702,12.13978097,0.994039441,0.173039342,4,138,47.69711906,5,14,28239.42531,1,381.5292257,0,346.3846154,0.57421875,300,2.859563113,0.879936431,0,9281.248686,337.2320692
869,36-600,36-600-D,36,600,869,D,Trainbus,4.579672899,0.841236126,1,0,7,4161.357971,0,1320.7,2091.828954,85.68797654,101.8596015,1500.88761,1784.145455,659.8944385,1886.005056,0.40711308,11.26353225,0.989434455,0.182144644,5,185,47.69711906,6,33,28239.42531,1,381.5292257,0,346.3846154,0.579650565,300,2.703683121,0.841259675,0,9281.248686,219.9144738
870,36-800,36-800-D,36,800,870,D,Trainbus,5.777294914,1.417055292,1,0,7,4161.357971,0,1320.7,2091.828954,136.9637846,96.6538041,2620.696071,1849.395776,701.5150007,1946.04958,0.323441556,10.70905145,0.983722457,0.180410972,6,259,47.69711906,6,52,28239.42531,1,381.5292257,0,346.3846154,0.569742489,300,2.636288282,0.830987891,0,9281.248686,182.7733903
1874,36-400,36-400-C,36,400,1874,C,Trainbus,2.328324759,0.319534578,1,0,7,4161.357971,0,1320.7,2091.828954,37.53664449,117.4728718,542.578425,1698.027264,579.801459,1815.500136,0.54755131,12.90787957,0.995153765,0.164676013,4,138,47.69711906,5,12,28239.42531,0,381.5292257,0,346.3846154,0.57421875,150,2.928635722,0.914222538,0,9281.248686,431.8781425
1991,36-800,36-800-C,36,800,1991,C,Trainbus,5.280821027,1.247927047,1,0,7,4161.357971,0,1320.7,2091.828954,122.7342921,98.35053451,2293.375744,1837.748248,693.5436206,1936.098782,0.342870422,10.88207821,0.985329409,0.181933381,6,259,47.69711906,6,48,28239.42531,1,381.5292257,0,346.3846154,0.570881226,300,2.649794754,0.834404869,0,9281.248686,207.5441835
2786,36-600,36-600-C,36,600,2786,C,Trainbus,3.900883719,0.701681108,1,0,7,4161.357971,0,1320.7,2091.828954,73.49226179,104.7374099,1230.48884,1753.629714,640.4923599,1858.367124,0.423533402,11.55469263,0.99079578,0.181820543,5,185,47.69711906,6,27,28239.42531,1,381.5292257,0,346.3846154,0.579650565,300,2.737940097,0.848378968,0,9281.248686,263.6525309
1000,4-400,4-400-D,4,400,1000,D,Trainbus,3.241450512,0.537692655,1,0,8,3546.9398,0,1696.9,2526.19237,453.0684381,842.6160073,651.3547633,1211.38862,596.986649,2054.004627,0.568720453,203.9863746,0.833949865,0.143743829,6,155,38.45902197,8,62,39212.73477,1,153.6072652,0,390.1538462,0.542271563,300,2.029172046,0.814398982,0,23298.359,288.2687695
1001,4-600,4-600-D,4,600,1001,D,Trainbus,4.73957081,1.071356538,1,0,8,3546.9398,0,1696.9,2526.19237,902.7421912,842.6160285,1430.333605,1335.06779,659.5491954,2177.683818,0.407520166,203.9863798,0.718665365,0.187536859,6,262,38.45902197,8,102,39212.73477,1,153.6072652,0,390.1538462,0.540331492,300,2.024212597,0.802002009,0,23298.359,244.5497747
1002,4-800,4-800-D,4,800,1002,D,Trainbus,5.604257923,1.687129729,1,0,8,3546.9398,0,1696.9,2526.19237,1421.602626,842.6160723,2445.841324,1449.705545,703.6077827,2292.321617,0.314495374,203.9863904,0.616299968,0.199133362,7,388,38.45902197,8,134,39212.73477,1,153.6072652,0,390.1538462,0.541618273,300,2.060388729,0.787492221,0,23298.359,229.9763873
1883,4-400,4-400-C,4,400,1883,C,Trainbus,2.451231375,0.326566401,1,0,8,3546.9398,0,1696.9,2526.19237,275.170094,842.6160596,328.8052963,1006.855866,491.7568747,1849.471925,0.664825781,203.9863873,0.875888399,0.100224515,6,155,38.45902197,8,42,39212.73477,1,153.6072652,0,390.1538462,0.553666312,300,2.047466782,0.870440815,0,23298.359,474.6354785
1895,4-800,4-800-C,4,800,1895,C,Trainbus,5.247045921,1.242179563,1,0,8,3546.9398,0,1696.9,2526.19237,1046.680453,842.6160631,1660.129645,1336.465108,658.1431424,2179.081171,0.395364449,203.9863881,0.681243801,0.194905042,7,388,38.45902197,8,108,39212.73477,1,153.6072652,0,390.1538462,0.550903482,300,2.030660235,0.792301901,0,23298.359,312.3541971
2859,4-600,4-600-C,4,600,2859,C,Trainbus,3.543742921,0.689712099,1,0,8,3546.9398,0,1696.9,2526.19237,581.1624725,842.6160324,803.3892383,1164.818247,579.5094644,2007.434279,0.567358399,203.9863807,0.784464521,0.149148262,6,262,38.45902197,8,75,39212.73477,1,153.6072652,0,390.1538462,0.533521524,300,2.010007288,0.807850752,0,23298.359,379.8686443
1201,46-400,46-400-D,46,400,1201,D,Trainbus,2.49271222,0.406771586,1,0,6,4460.004008,0,868.5,1209.396648,119.8851353,294.7234751,589.5959103,1449.452054,497.1388951,1744.175529,0.241866121,149.2474848,0.919598495,0.19366622,5,54,42.8564476,4,13,24340.38844,1,159.7267449,0,225,0.505122951,150,2.915587713,0.769952761,0,3506.827299,132.7526353
1202,46-600,46-600-D,46,600,1202,D,Trainbus,3.692767408,0.781320919,1,0,6,4460.004008,0,868.5,1209.396648,213.3225783,273.0281157,1076.513899,1377.812717,469.9878665,1650.840832,0.186530312,136.5035746,0.856307774,0.196590101,5,112,42.8564476,8,25,24340.38844,1,159.7267449,0,225,0.536549708,150,2.9315921,0.803751121,0,3506.827299,143.3469875
1203,46-800,46-800-D,46,800,1203,D,Trainbus,5.335702403,1.253413131,1,0,6,4460.004008,0,868.5,1209.396648,324.050408,258.5343971,1718.397896,1370.974864,462.7206809,1629.509261,0.13958126,128.4524281,0.789809157,0.195647885,5,172,42.8564476,8,36,24340.38844,1,159.7267449,0,225,0.540554415,150,2.962856256,0.817809068,0,3506.827299,137.2253056
2021,46-800,46-800-C,46,800,2021,C,Trainbus,4.878455798,1.14677443,1,0,6,4460.004008,0,868.5,1209.396648,298.9291084,260.6694924,1566.995796,1366.437684,462.1122066,1627.107176,0.146590538,129.6059783,0.803798947,0.195549051,5,172,42.8564476,8,33,24340.38844,1,159.7267449,0,225,0.541479821,150,2.956939169,0.817623743,0,3506.827299,149.9859044
2762,46-600,46-600-C,46,600,2762,C,Trainbus,3.363862514,0.701369441,1,0,6,4460.004008,0,868.5,1209.396648,194.2883056,277.0127899,969.6739698,1382.543797,472.2895323,1659.556587,0.196658724,138.914263,0.86833523,0.196318709,5,112,42.8564476,8,24,24340.38844,1,159.7267449,0,225,0.529059829,150,2.927322547,0.797375532,0,3506.827299,159.6875961
3177,46-400,46-400-C,46,400,3177,C,Trainbus,2.238732096,0.342117107,1,0,6,4460.004008,0,868.5,1209.396648,102.0541734,298.3018716,497.8149989,1455.101158,499.2257173,1753.403029,0.253457459,151.7761802,0.931089159,0.191775135,5,54,42.8564476,3,10,24340.38844,1,159.7267449,0,225,0.505122951,150,2.914715944,0.760156879,0,3506.827299,157.8406893
1609,97-400,97-400-D,97,400,1609,D,Trainbus,2.806255338,0.409075556,1,0,7,4421.711016,0,880.3,1027.25237,179.0629286,437.7258085,837.5554315,2047.43456,946.0208812,2485.160369,0.28024228,84.04280833,0.966971255,0.154274591,5,135,55.25279781,5,32,20147.31811,0,1448.856794,0,267.9230769,0.612209302,500,2.164259374,0.729785331,0,52742.19285,330.0123853
1610,97-600,97-600-D,97,600,1610,D,Trainbus,4.142785472,0.818289401,1,0,7,4421.711016,0,880.3,1027.25237,361.0305402,441.2015357,1900.034391,2321.958942,1015.902048,2763.160478,0.230085262,89.68216233,0.938726183,0.147451599,5,197,55.25279781,5,45,20147.31811,0,1448.856794,0,267.9230769,0.608025797,500,2.285613015,0.73821569,0,52742.19285,240.746122
1611,97-800,97-800-D,97,800,1611,D,Trainbus,5.609719786,1.409619565,1,0,7,4421.711016,0,880.3,1027.25237,629.7618958,446.7601838,3303.87356,2343.805125,991.1861826,2790.565309,0.223259958,98.70105475,0.88793031,0.146800154,6,284,55.25279781,5,61,20147.31811,0,1448.856794,0,267.9230769,0.599638149,500,2.364646689,0.719061308,0,52742.19285,201.4727995
1853,97-400,97-400-C,97,400,1853,C,Trainbus,2.399137331,0.327259921,1,0,7,4421.711016,0,880.3,1027.25237,142.8892196,436.6230347,646.0493618,1974.116967,924.3755812,2410.740002,0.28102051,82.25356167,0.973095632,0.153811408,5,135,55.25279781,5,29,20147.31811,0,1448.856794,0,267.9230769,0.60999306,500,2.135622151,0.754446318,0,52742.19285,412.5161419
2174,97-800,97-800-C,97,800,2174,C,Trainbus,5.058072625,1.208866919,1,0,7,4421.711016,0,880.3,1027.25237,536.5123885,443.8142694,2884.844279,2386.403527,1018.320012,2830.217796,0.213737958,93.92132875,0.90916718,0.142382469,6,284,55.25279781,5,57,20147.31811,0,1448.856794,0,267.9230769,0.598965423,500,2.343471109,0.738172479,0,52742.19285,234.9307401
2639,97-600,97-600-C,97,600,2639,C,Trainbus,3.66010804,0.674529619,1,0,7,4421.711016,0,880.3,1027.25237,295.9168445,438.7010388,1567.824254,2324.322329,1029.13914,2763.023368,0.230323548,85.62514173,0.951507323,0.149323642,5,197,55.25279781,5,39,20147.31811,0,1448.856794,0,267.9230769,0.611662531,500,2.258511252,0.746606409,0,52742.19285,292.0553738
238,170-400,170-400-D,170,400,238,D,Trainbus,2.570296535,0.358105872,1,0,1,4011.078253,0,832.7,1047.55666,37.59541397,104.9840756,395.354171,1104.014766,366.7546325,1208.998841,0.236859872,17.77553088,0.988534519,0.153456455,5,65,43.67332738,1,2,23622.16567,0,457.1643808,0,248.1538462,0.53259362,150,3.010227188,0.517816998,0,36966.51379,181.5105674
239,170-600,170-600-D,170,600,239,D,Trainbus,3.80655921,0.73199303,1,0,1,4011.078253,0,832.7,1047.55666,82.91259938,113.2696569,835.4588306,1141.348067,374.21652,1254.617724,0.307823149,24.58097802,0.968959776,0.157876283,5,108,43.67332738,3,7,23622.16567,1,457.1643808,0,248.1538462,0.536675952,150,3.049967082,0.503754238,0,36966.51379,147.5423885
240,170-800,170-800-D,170,800,240,D,Trainbus,5.195203547,1.253933646,1,0,1,4011.078253,0,832.7,1047.55666,152.7131791,121.7872888,1357.647764,1082.711009,350.0094795,1204.498298,0.320176675,31.57702476,0.929439073,0.182178401,5,156,43.67332738,4,12,23622.16567,1,457.1643808,0,248.1538462,0.545615068,150,3.093376245,0.500709217,0,36966.51379,124.4084968
2393,170-800,170-800-C,170,800,2393,C,Trainbus,5.11439857,1.226476623,1,0,1,4011.078253,0,832.7,1047.55666,149.0219469,121.504107,1332.218064,1086.215619,351.3592269,1207.719726,0.320666362,31.34442793,0.931635786,0.181535285,5,156,43.67332738,4,12,23622.16567,1,457.1643808,0,248.1538462,0.545615068,150,3.091467466,0.499697208,0,36966.51379,127.1936188
2450,170-600,170-600-C,170,600,2450,C,Trainbus,3.746790666,0.713726498,1,0,1,4011.078253,0,832.7,1047.55666,80.62960023,112.9698847,813.1328606,1139.277949,373.7928658,1252.247833,0.306991764,24.33475713,0.969967723,0.156999271,5,108,43.67332738,1,6,23622.16567,1,457.1643808,0,248.1538462,0.540636042,150,3.047885749,0.50291126,0,36966.51379,151.3184677
3035,170-400,170-400-C,170,400,3035,C,Trainbus,2.483695584,0.343249271,1,0,1,4011.078253,0,832.7,1047.55666,35.88238851,104.5374063,374.3475163,1090.599596,362.5371349,1195.137002,0.236623745,17.40865467,0.989101507,0.15346005,5,65,43.67332738,1,2,23622.16567,0,457.1643808,0,248.1538462,0.53259362,150,3.008242441,0.517575411,0,36966.51379,189.3667532
1597,93-400,93-400-D,93,400,1597,D,Trainbus,3.047357068,0.524104661,1,0,5,4019.725249,0,917.3,1028.752053,287.5811179,548.7093316,1067.153038,2036.144913,752.3565929,2584.854245,0.26005339,264.113142,0.872689253,0.158272644,5,108,51.74858989,7,31,18730.4225,1,68.1646031,0,187.0769231,0.54787234,300,2.706356178,0.79064698,0,60840.13336,206.0657117
1598,93-600,93-600-D,93,600,1598,D,Trainbus,4.450082049,0.991835671,1,0,5,4019.725249,0,917.3,1028.752053,544.2294638,548.709307,2030.798707,2047.515295,744.3180301,2596.224602,0.253952668,264.1131302,0.773145714,0.149641566,5,171,51.74858989,7,45,18730.4225,1,68.1646031,0,187.0769231,0.554618474,300,2.750860805,0.790211199,0,60840.13336,172.4075923
1599,93-800,93-800-D,93,800,1599,D,Trainbus,6.022953284,1.636202044,1,0,5,4019.725249,0,917.3,1028.752053,897.2478076,548.372257,3327.46504,2033.651683,728.3887404,2582.02394,0.264569013,263.5509992,0.65010575,0.150817759,5,231,51.74858989,7,61,18730.4225,1,68.1646031,0,187.0769231,0.561301084,300,2.791986711,0.763113035,0,60840.13336,141.1806084
2162,93-800,93-800-C,93,800,2162,C,Trainbus,5.327138809,1.419856528,1,0,5,4019.725249,0,917.3,1028.752053,779.0885036,548.7093153,2979.902675,2098.735059,752.2012489,2647.444374,0.244632954,264.1131342,0.696812851,0.15001713,5,231,51.74858989,7,59,18730.4225,1,68.1646031,0,187.0769231,0.55711104,300,2.790124401,0.788969945,0,60840.13336,162.6924942
2649,93-600,93-600-C,93,600,2649,C,Trainbus,3.916473495,0.830429754,1,0,5,4019.725249,0,917.3,1028.752053,455.6645429,548.7093167,1769.506806,2130.832617,773.3229982,2679.541933,0.237991657,264.1131349,0.813351088,0.148555619,5,171,51.74858989,7,38,18730.4225,1,68.1646031,0,187.0769231,0.554618474,300,2.755423829,0.806334805,0,60840.13336,205.9174773
3124,93-400,93-400-C,93,400,3124,C,Trainbus,2.524586501,0.412597764,1,0,5,4019.725249,0,917.3,1028.752053,226.3962431,548.7093316,836.4704052,2027.326561,742.8284251,2576.035892,0.263635389,264.113142,0.897980115,0.1624869,5,108,51.74858989,7,28,18730.4225,1,68.1646031,0,187.0769231,0.550295858,300,2.729198954,0.775910304,0,60840.13336,261.7561447
1534,74-400,74-400-D,74,400,1534,D,Trainbus,3.260268697,0.54846584,1,0,5,4496.007329,0,373.9,529.5296204,96.4098153,175.7808933,1838.77757,3352.58358,1157.705899,3528.364474,0.09920783,21.94433288,0.992845718,0.137152133,7,110,50.76261673,8,42,7755.127233,0,2226.756369,0,277,0.629864636,650,2.895885374,0.862367656,0,160670.2754,200.5594368
1535,74-600,74-600-D,74,600,1535,D,Trainbus,4.653860571,1.065855786,1,0,5,4496.007329,0,373.9,529.5296204,187.3570824,175.7808936,3606.799813,3383.947305,1179.160545,3559.728199,0.086359756,21.94433292,0.986271099,0.129548564,7,192,50.76261673,8,56,7755.127233,0,2226.756369,0,277,0.626697793,650,2.869793531,0.849668483,0,160670.2754,180.1369402
1536,74-800,74-800-D,74,800,1536,D,Trainbus,6.050386509,1.804130623,1,0,5,4496.007329,0,373.9,529.5296204,317.2283114,175.8344475,5766.124506,3196.068196,1113.402588,3371.902644,0.092276759,21.95813861,0.975513458,0.134301549,7,296,50.76261673,8,68,7755.127233,0,2226.756369,0,277,0.634100221,650,2.870541375,0.83940539,0,160670.2754,164.0679429
2105,74-800,74-800-C,74,800,2105,C,Trainbus,5.504390276,1.41463411,1,0,5,4496.007329,0,373.9,529.5296204,248.6656386,175.780887,4645.536361,3283.913718,1144.097926,3459.694605,0.07451676,21.94433209,0.981270827,0.128946651,7,296,50.76261673,8,64,7755.127233,0,2226.756369,0,277,0.634745763,650,2.870308251,0.865306023,0,160670.2754,209.2413847
2694,74-600,74-600-C,74,600,2694,C,Trainbus,3.931257966,0.785204295,1,0,5,4496.007329,0,373.9,529.5296204,138.0239094,175.7808895,2633.578709,3354.004463,1166.056912,3529.785353,0.081962903,21.94433241,0.989777762,0.136219533,7,192,50.76261673,8,51,7755.127233,0,2226.756369,0,277,0.624485314,650,2.876364291,0.849412974,0,160670.2754,244.5223507
3143,74-400,74-400-C,74,400,3143,C,Trainbus,2.594331309,0.36799396,1,0,5,4496.007329,0,373.9,529.5296204,64.68630722,175.7808937,1142.99097,3106.004699,1058.021863,3281.785593,0.133398835,21.94433294,0.994813632,0.158120768,7,110,50.76261673,8,36,7755.127233,0,2226.756369,0,277,0.633317377,650,2.935671566,0.834461381,0,160670.2754,298.9179496
124,136-400,136-400-D,136,400,124,D,Trainbus,3.344500442,0.640916415,1,0,10,3969.752141,0,692.9,1046.429306,259.6822125,405.1732903,1411.972935,2203.053163,764.5456832,2608.226454,0.271462135,31.68355669,0.981733489,0.178257328,6,95,47.85064165,8,45,16286.77335,1,193.2796025,0,307.7692308,0.468696152,150,2.881519328,0.783998763,0,19551.9088,148.2252565
125,136-600,136-600-D,136,600,125,D,Trainbus,4.623041402,1.20366249,1,0,10,3969.752141,0,692.9,1046.429306,485.9156201,403.697568,2755.043298,2288.88357,780.4470768,2692.581138,0.151227918,31.71766004,0.967188347,0.151058457,7,180,47.85064165,8,54,16286.77335,1,193.2796025,0,307.7692308,0.453930049,150,2.932785115,0.867085644,0,19551.9088,149.5435818
126,136-800,136-800-D,136,800,126,D,Trainbus,6.069999974,1.917470656,1,0,10,3969.752141,0,692.9,1046.429306,769.5244328,401.3226646,4649.144119,2424.623347,811.1592911,2825.946012,0.101756026,31.77254322,0.950978246,0.137044417,8,268,47.85064165,8,77,16286.77335,1,193.2796025,0,307.7692308,0.463402928,150,2.989084109,0.896567134,0,19551.9088,139.7674583
2291,136-800,136-800-C,136,800,2291,C,Trainbus,5.268576344,1.479736417,1,0,10,3969.752141,0,692.9,1046.429306,594.4916802,401.7551189,3495.248822,2362.075287,798.5116755,2763.830406,0.124105911,31.76254774,0.960980717,0.142531032,7,268,47.85064165,8,63,16286.77335,1,193.2796025,0,307.7692308,0.460982224,150,2.95809737,0.884163176,0,19551.9088,181.1133368
2545,136-600,136-600-C,136,600,2545,C,Trainbus,3.871073576,0.840370953,1,0,10,3969.752141,0,692.9,1046.429306,338.3607524,402.6326128,1863.125852,2217.027905,767.7814454,2619.660518,0.213824286,31.74226748,0.976222096,0.166168257,7,180,47.85064165,8,50,16286.77335,1,193.2796025,0,307.7692308,0.458734814,150,2.88757682,0.824270954,0,19551.9088,214.1911252
3079,136-400,136-400-C,136,400,3079,C,Trainbus,2.509226594,0.406713118,1,0,10,3969.752141,0,692.9,1046.429306,167.6180815,412.1285349,876.5652724,2155.242192,754.7752149,2567.370727,0.419913232,31.52282261,0.988173087,0.184579609,6,95,47.85064165,8,40,16286.77335,1,193.2796025,0,307.7692308,0.461183705,150,2.855475577,0.737870588,0,19551.9088,233.5798768
220,165-400,165-400-D,165,400,220,D,Trainbus,3.095854367,0.42665235,1,0,12,4016.605365,0,866.5,841.4942429,108.4133993,254.1024309,484.4560369,1135.481937,404.8062039,1389.584368,0.419883084,78.46543808,0.942722624,0.178171975,5,82,45.00785129,3,20,20432.83638,0,357.2626228,0,293.6923077,0.572147651,150,2.805001322,0.836317932,0,28699.62848,192.193949
